url_length,dot_count,has_hyphen,has_https,has_suspicious,has_typo,safe_brand_present,has_risky_tld,is_http,entropy,has_at_symbol,domain_age_days,label
57,1,0,1,0,0,0,0,0,2.654877024499628,0,2738,0
36,3,1,1,0,0,0,0,0,4.0794571018089405,0,642,0
28,2,0,1,0,0,0,0,0,3.5532966394856835,0,626,0
18,1,0,1,0,0,1,0,0,3.063398447922853,0,1405,0
42,3,0,1,1,0,0,0,0,2.321928094887362,0,2,1
28,1,0,1,0,0,0,0,0,2.9413098987526896,0,2699,0
40,3,1,1,0,0,0,0,0,3.506890595608519,0,22,1
27,3,0,1,0,0,0,0,0,3.7721289997310787,0,911,0
25,2,1,1,0,0,0,0,0,3.1594736886533843,0,2540,0
55,2,1,1,0,0,0,0,0,2.8641721283951513,0,1607,0
25,2,1,1,0,0,0,0,0,3.9144025155549826,0,517,0
27,1,0,1,0,0,1,0,0,2.205894873388925,0,4686,0
26,3,0,1,0,0,0,0,0,2.983012236025664,0,1455,0
31,1,0,1,0,0,0,0,0,2.2412124366489197,0,2540,0
14,2,1,1,0,0,0,0,0,2.612600135433429,0,1370,0
18,1,0,1,0,0,1,0,0,2.6436671153425366,0,4931,0
17,2,0,1,0,0,0,0,0,3.163549546016748,0,1326,0
29,3,0,1,0,0,0,0,0,3.969369729371894,0,569,0
27,2,0,1,0,0,0,0,0,3.5418177831206616,0,1520,0
19,1,0,1,0,0,0,0,0,2.391024622314867,0,3187,0
29,2,0,1,0,0,0,0,0,4.038809007342299,0,403,0
27,2,1,1,0,0,0,0,0,2.9044416738440235,0,1104,0
36,1,0,1,0,0,0,0,0,3.339728266219176,0,442,0
14,1,0,1,0,0,1,0,0,2.9347126980825102,0,4992,0
32,2,1,1,0,0,0,0,0,3.141230481548514,0,1734,0
32,1,0,1,0,0,1,0,0,3.3028990360402695,0,1098,0
37,4,1,1,0,0,0,0,0,1.5566567074628228,0,25,1
41,3,0,1,0,0,0,0,0,3.1542520784699546,0,1148,0
21,2,0,1,0,0,0,0,0,3.344023491768775,0,1118,0
24,2,0,0,0,0,0,1,1,2.321928094887362,0,26,1
38,2,1,1,0,0,0,0,0,2.5216406363433186,0,5,1
20,1,0,1,0,0,0,0,0,1.0,0,29,1
26,1,0,1,0,0,0,0,0,3.2604505939415285,0,2763,0
24,2,0,1,0,0,0,0,0,2.8073549220576046,0,23,1
29,2,0,1,0,0,0,0,0,4.015770181444728,0,1954,0
30,2,0,0,0,0,0,0,1,2.5216406363433186,0,26,1
19,2,1,1,0,0,0,0,0,3.518466103685685,0,179,0
15,3,0,1,0,0,0,0,0,3.8662562234827886,0,953,0
30,2,0,1,0,0,0,0,0,3.5531024039341648,0,2260,0
48,3,1,1,0,0,0,0,0,2.5216406363433186,0,3,1
18,2,0,1,0,0,0,0,0,3.9827547350935073,0,151,0
30,2,0,0,0,0,0,1,1,1.9219280948873623,0,3,1
18,2,0,1,0,0,0,0,0,3.749015891699122,0,397,0
27,2,0,1,0,0,0,0,0,2.9250563274265833,0,935,0
31,1,0,1,0,0,0,0,0,2.912026196733153,0,403,0
32,2,1,1,0,0,0,0,0,3.0939435669639606,0,1911,0
39,4,0,1,0,0,0,0,0,2.5216406363433186,0,18,1
22,1,0,1,0,0,0,0,0,3.343362598099475,0,218,0
29,2,0,1,0,0,0,0,0,3.7188789738086587,0,299,0
58,3,0,1,0,0,0,0,0,3.6870391975101624,0,2130,0
33,2,1,1,0,0,0,0,0,2.857195525662958,0,694,0
29,3,0,1,0,0,0,0,0,2.5298715475778217,0,1633,0
14,2,0,1,0,0,1,0,0,2.274640596667115,0,3302,0
38,1,0,1,0,0,0,0,0,3.279337243660395,0,2624,0
31,2,0,1,0,0,0,0,0,2.75,0,1,1
20,2,0,1,0,0,0,0,0,4.11176180074315,0,1278,0
50,1,0,1,0,0,0,0,0,2.8499358871849787,0,1951,0
27,1,1,0,0,0,0,0,0,2.7034620810916823,0,1384,0
15,3,0,1,0,0,0,0,0,2.5707645452178958,0,2065,0
33,2,0,1,0,0,0,0,0,3.5105585238207606,0,268,0
47,2,0,1,0,0,0,0,0,2.735120917252684,0,2964,0
34,3,0,1,0,0,0,0,0,3.8102117430305924,0,2250,0
20,1,0,1,0,0,0,0,0,3.7941267228321838,0,1242,0
36,1,0,1,0,0,0,0,0,2.558287666321091,0,1399,0
18,1,0,1,0,0,1,0,0,2.2866215582521745,0,4542,0
62,3,1,1,0,0,0,0,0,2.5216406363433186,0,12,1
29,1,0,1,0,0,0,0,0,2.3696399648084605,0,3879,0
41,3,0,1,0,0,0,0,0,2.7886577310704572,0,1351,0
24,2,0,0,0,0,0,1,1,1.9219280948873623,0,5,1
28,2,0,1,0,0,0,0,0,2.5216406363433186,0,15,1
34,2,0,1,0,0,0,0,0,3.2164880780378673,0,1218,0
17,1,0,1,0,0,1,0,0,3.027728512731204,0,2281,0
17,3,0,1,0,0,0,0,0,3.2342648804406275,0,1802,0
22,3,1,1,0,0,0,0,0,2.634388210612659,0,1031,0
17,2,0,1,0,0,0,0,0,3.0395280112427336,0,112,0
34,1,0,1,0,0,0,0,0,3.749038442802232,0,587,0
42,2,1,1,1,0,0,0,0,3.3735572622751855,0,1,1
12,1,0,1,0,0,0,0,0,3.5315017989986814,0,2345,0
30,2,0,0,0,0,0,0,1,2.5216406363433186,0,27,1
29,2,0,1,0,0,0,0,0,2.837140618062075,0,953,0
34,1,1,1,0,0,1,0,0,3.214156455320401,0,1636,0
13,1,0,1,0,0,1,0,0,3.3171250226878257,0,4296,0
42,3,1,1,0,0,0,0,0,2.9219280948873623,0,15,1
24,2,0,0,0,0,0,1,1,1.9219280948873623,0,29,1
28,2,0,0,0,0,0,0,1,2.5216406363433186,0,5,1
38,1,0,0,0,0,0,0,0,3.10032769098634,0,2934,0
55,1,1,1,0,0,0,0,0,3.5,0,12,1
37,1,0,1,0,0,0,0,0,3.728261864120007,0,1972,0
40,2,0,1,0,0,0,1,0,2.8073549220576046,0,16,1
34,1,0,1,0,0,0,0,0,3.216155537828018,0,460,0
28,2,0,1,0,0,0,0,0,3.980201962811658,0,1921,0
17,3,0,1,0,0,0,0,0,2.984594833259872,0,677,0
22,2,0,1,0,0,0,0,0,4.128404518041439,0,869,0
20,3,0,1,0,0,0,0,0,2.8405256065218807,0,715,0
60,3,0,1,1,0,0,0,0,1.5,0,20,1
20,2,0,1,0,0,1,0,0,2.815267222077304,0,2094,0
41,2,0,1,0,0,0,0,0,3.084962500721156,0,6,1
29,1,1,1,0,0,0,0,0,3.7938901675981667,0,1725,0
34,2,0,1,0,0,0,0,0,2.5216406363433186,0,1,1
21,2,0,1,0,0,0,0,0,3.821137622901767,0,1831,0
54,1,0,1,0,0,0,0,0,2.6083927519933083,0,2002,0
32,2,0,1,0,0,0,0,0,3.3362475293255978,0,700,0
59,2,0,1,0,0,0,0,0,3.6351213536644176,0,2310,0
32,2,0,1,0,0,1,0,0,2.825954625420797,0,1623,0
46,2,0,1,0,0,0,0,0,3.7520582646993668,0,945,0
49,3,0,1,0,0,0,0,0,2.9158932310171832,0,2495,0
40,2,0,0,0,0,0,0,1,2.5216406363433186,0,19,1
46,3,0,1,0,0,0,0,0,2.6154539311796983,0,559,0
56,2,0,1,0,0,0,0,0,2.9891871795729195,0,745,0
29,2,1,0,0,0,0,0,1,2.2359263506290326,0,21,1
31,2,0,1,0,0,0,0,0,3.365827358448125,0,122,0
37,2,0,1,0,0,0,0,0,2.584962500721156,0,2,1
24,2,0,1,0,0,0,0,0,2.584962500721156,0,22,1
32,1,0,1,0,0,0,0,0,2.955822838353106,0,4766,0
59,3,0,1,0,0,0,0,0,3.8128089406404335,0,1220,0
54,2,0,1,0,0,0,0,0,2.661925553946753,0,2628,0
57,2,0,1,0,0,0,0,0,3.4223105419913247,0,540,0
36,1,0,1,0,0,0,0,0,3.249776411393058,0,767,0
16,1,0,1,0,0,0,0,0,4.09325653652962,0,674,0
16,1,1,1,0,0,0,0,0,3.510061041938647,0,237,0
38,6,0,1,0,0,0,0,0,2.584962500721156,0,2,1
29,1,0,1,0,0,0,0,0,3.910643797973001,0,577,0
53,2,0,1,0,0,0,0,0,2.5352252838829585,0,2346,0
32,1,0,1,0,0,0,1,0,3.452819531114783,0,2,1
45,3,1,1,0,0,0,0,0,2.5216406363433186,0,19,1
29,3,0,1,0,0,0,0,0,3.3617732485092153,0,2014,0
18,2,0,1,0,0,0,0,0,3.6043330881979188,0,564,0
45,3,1,1,0,0,0,0,0,2.5216406363433186,0,12,1
23,2,0,1,0,0,0,0,0,3.526864888477267,0,1337,0
25,2,0,1,0,0,0,0,0,3.219540989497576,0,1056,0
24,1,0,1,0,0,0,0,0,2.251629167387823,0,7,1
19,1,0,1,0,0,0,1,0,1.9219280948873623,0,9,1
30,2,0,0,0,0,0,1,1,1.5219280948873621,0,12,1
17,3,0,1,0,0,0,0,0,3.575905238524557,0,421,0
34,2,0,1,0,0,0,0,0,2.2516291673878226,0,1,1
35,1,0,1,0,0,0,0,0,3.7816096872067777,0,1838,0
21,1,0,1,0,0,1,0,0,3.780451363257625,0,676,0
34,2,0,1,0,0,0,0,0,2.94770277922009,0,23,1
27,2,0,1,0,0,0,0,0,2.5,0,5,1
67,5,1,1,0,0,0,0,0,2.6416041678685933,0,14,1
21,2,0,1,0,0,0,0,0,2.8327531218881954,0,767,0
57,1,1,1,0,0,0,0,0,2.5872198424935235,0,1162,0
48,2,0,1,0,0,0,0,0,3.635312025740241,0,2209,0
18,1,0,1,0,0,1,0,0,2.444913597650186,0,2671,0
55,2,0,1,0,0,0,0,0,3.495419735987058,0,2258,0
18,3,0,1,0,0,0,0,1,3.0143655874803144,0,1712,0
15,2,0,1,0,0,1,0,0,2.3626322802880044,0,1224,0
18,1,0,1,0,0,1,0,0,3.105818611435996,0,2956,0
16,3,0,1,0,0,0,0,0,3.1878040741091307,0,1463,0
24,3,0,1,0,0,0,0,0,3.600102904908672,0,2363,0
29,2,0,1,0,0,0,0,0,2.700765564129232,0,4837,0
32,2,0,1,0,0,0,1,0,2.8073549220576046,0,5,1
31,1,0,1,0,0,0,0,0,3.156571478677667,0,1259,0
26,1,0,1,0,0,0,0,0,2.5832464255809695,0,1910,0
23,2,0,1,0,0,0,0,0,3.9982983532795355,0,1207,0
48,3,1,1,0,0,0,0,0,2.5216406363433186,0,28,1
34,2,0,1,0,0,1,0,0,3.1747002172670573,0,3907,0
18,1,0,1,0,0,0,0,0,4.085809970108196,0,1131,0
19,3,0,1,0,0,0,0,0,3.106491765428337,0,344,0
50,1,1,1,0,0,0,0,0,2.9469513422010865,0,1068,0
18,2,0,1,0,0,0,0,0,3.741180669783649,0,278,0
16,3,0,1,0,0,0,0,0,2.8971595195543762,0,2669,0
20,2,0,1,0,0,0,0,0,2.0,0,12,1
37,3,0,1,0,0,0,0,0,3.1584226135142255,0,1197,0
42,2,1,1,0,0,0,0,0,2.8073549220576046,0,25,1
32,1,0,1,0,0,1,0,0,2.8924597407046035,0,1814,0
53,1,1,1,0,0,0,0,0,3.1509249231129832,0,1058,0
19,2,0,1,0,0,0,0,0,3.548139147363983,0,2328,0
27,2,0,1,0,0,0,0,0,2.5216406363433186,0,17,1
34,1,0,1,0,0,1,0,0,2.262216917033293,0,2713,0
20,2,0,1,0,0,0,0,0,3.8508361391552897,0,1241,0
17,1,0,1,0,0,0,0,0,3.6727219753164464,0,1547,0
21,1,1,1,0,0,1,0,0,3.1404423626583444,0,4964,0
16,1,1,1,0,0,0,0,0,3.0341482122068557,0,517,0
30,1,0,1,0,0,0,1,0,3.3232314287976203,0,25,1
56,2,1,1,0,0,0,0,1,3.2578580990813926,0,1591,0
18,1,0,1,0,0,0,0,0,3.927570669636367,0,1851,0
23,1,0,1,0,0,0,0,0,3.121928094887362,0,28,1
30,2,0,0,0,0,0,1,1,2.321928094887362,0,14,1
13,2,0,1,0,0,0,0,0,2.5127786060854405,0,2896,0
36,2,1,1,0,0,0,0,0,3.086312126676054,0,1782,0
28,2,0,1,0,0,0,0,0,2.5216406363433186,0,2,1
23,3,0,1,0,0,0,0,0,3.5943908430058933,0,1816,0
46,2,1,1,0,0,0,0,0,2.743750014928026,0,2366,0
27,2,0,1,0,0,0,0,0,3.8621068203789717,0,402,0
40,1,0,1,0,0,0,0,0,2.7681012030211134,0,1699,0
31,1,0,1,0,0,0,0,0,3.627811281717137,0,4788,0
31,1,0,1,0,0,0,0,0,3.2373437061984722,0,2030,0
25,1,0,1,0,0,0,0,0,2.584962500721156,0,25,1
33,1,0,1,0,0,0,0,0,3.676529904111291,0,1214,0
14,1,0,1,0,0,0,0,0,2.326165726664758,0,2424,0
52,2,0,1,0,0,0,0,0,3.0,0,18,1
220,2,1,1,1,0,0,0,0,2.9219280948873623,0,6,1
34,1,0,1,0,0,1,0,0,3.510971884101454,0,4683,0
20,2,1,1,0,0,0,0,0,3.752730589608017,0,382,0
20,1,0,1,0,0,1,0,0,3.510060252196308,0,1175,0
30,1,1,1,0,0,0,0,0,2.958598398857895,0,2594,0
24,2,0,1,0,0,0,0,0,2.2359263506290326,0,7,1
46,2,0,1,0,0,0,1,0,3.3787834934861767,0,15,1
46,2,0,1,0,0,0,0,0,3.2806390622295662,0,26,1
53,1,1,1,0,0,0,0,0,3.5068905956085192,0,9,1
42,2,0,1,0,0,0,0,0,2.9031454993304453,0,773,0
53,2,0,1,0,0,0,0,0,2.6891813216146083,0,2015,0
27,2,1,1,0,0,0,0,0,2.82374944231667,0,1622,0
15,2,0,1,0,0,0,0,0,2.5959714000157685,0,4021,0
28,1,1,1,0,0,0,0,0,3.6597397093365864,0,2501,0
29,1,0,1,0,0,0,0,0,3.662356455060092,0,820,0
38,2,1,1,1,0,0,0,0,2.8464393446710154,0,25,1
47,3,0,1,0,0,0,0,0,3.8959499996153593,0,1414,0
30,2,0,1,0,0,0,0,0,3.009827937781762,0,1963,0
31,2,0,1,0,0,0,0,0,3.0851302129717366,0,1165,0
22,1,0,1,0,0,0,0,0,2.321928094887362,0,1,1
28,2,0,1,0,0,0,0,0,3.8562738332352033,0,678,0
30,2,0,1,0,0,0,0,0,3.748802603902545,0,1277,0
25,1,0,1,0,0,0,0,0,2.619736070886986,0,3542,0
15,1,0,1,0,0,0,0,0,3.0709150730835866,0,1421,0
15,1,0,1,0,0,0,0,0,2.544856674056654,0,2020,0
54,3,1,1,0,0,0,0,0,3.2769089684599217,0,2537,0
29,1,0,1,0,0,0,0,0,3.077966869516648,0,3350,0
17,2,1,1,0,0,0,0,0,3.7302736718453273,0,2238,0
45,2,1,1,1,0,0,0,0,2.725480556997868,0,27,1
58,2,1,1,0,0,0,0,0,3.105498335347731,0,2352,0
31,1,0,1,0,0,0,0,0,2.554899077351725,0,334,0
34,2,0,1,1,0,0,0,0,2.75,0,24,1
35,2,1,1,0,0,0,0,0,1.9219280948873623,0,29,1
52,2,0,0,0,0,0,0,0,2.555016600635592,0,603,0
29,3,1,1,0,0,0,0,0,3.075288666792991,0,397,0
44,1,0,1,0,0,0,0,0,2.8476302250111556,0,539,0
35,2,0,1,0,0,0,0,0,3.039650827902816,0,192,0
21,3,0,1,0,0,0,0,0,2.611578980990309,0,1782,0
37,4,0,1,0,0,0,0,0,2.321928094887362,0,10,1
15,2,0,1,0,0,0,0,0,3.9907789627655044,0,523,0
16,1,0,1,0,0,0,0,0,2.2567143645717627,0,1065,0
42,4,1,1,0,0,0,0,0,2.9139770731827523,0,5,1
59,5,1,1,0,0,0,0,0,2.6416041678685933,0,8,1
28,1,0,1,0,0,0,0,0,2.2084497834566466,0,536,0
28,2,0,1,0,0,0,0,0,4.188396709677022,0,1380,0
50,2,0,1,0,0,0,0,0,3.7007595993021933,0,2262,0
24,2,0,1,0,0,0,0,0,2.4332305230563445,0,4157,0
43,1,0,1,0,0,0,0,0,2.7555279602439726,0,298,0
39,2,0,1,0,0,0,0,0,3.085055102756477,0,18,1
17,1,0,1,0,0,1,0,0,3.618815986370742,0,831,0
35,2,0,1,0,0,0,0,0,2.837048849503263,0,597,0
50,3,0,1,0,0,0,0,0,3.942129703622176,0,1126,0
35,2,0,1,0,0,0,0,0,2.997726994704802,0,1396,0
17,2,1,1,0,0,0,0,0,3.8208323583446147,0,1863,0
34,2,0,1,0,0,0,0,0,3.467598976781386,0,650,0
25,3,0,1,0,0,0,0,0,3.8226189867143856,0,1936,0
28,2,0,1,0,0,0,0,0,3.5885916175309513,0,764,0
51,3,0,1,0,0,0,0,1,2.700709920934548,0,2485,0
33,3,1,0,0,0,0,0,1,3.309486247142258,0,2740,0
53,2,0,1,0,0,0,0,0,2.867802075491837,0,2510,0
12,2,0,1,0,0,1,0,0,2.674046303501013,0,2741,0
56,2,1,1,0,0,0,0,0,2.782854187006804,0,2941,0
28,2,0,1,0,0,0,0,0,3.1579893610785597,0,1846,0
15,1,0,1,0,0,1,0,0,3.067692348917413,0,740,0
30,2,0,1,0,0,0,0,0,3.0,0,9,1
43,3,0,1,0,0,0,0,0,2.79383702735582,0,1242,0
44,2,1,1,0,0,0,0,0,2.8073549220576046,0,5,1
54,2,0,1,0,0,0,0,0,2.811230760327852,0,2065,0
21,2,0,1,0,0,0,0,0,3.0315611086009433,0,1597,0
28,1,0,1,0,0,1,0,0,2.55936340683057,0,4862,0
30,1,0,1,1,0,0,0,0,2.251629167387823,0,28,1
31,2,0,1,0,0,0,0,0,4.197499102222163,0,855,0
17,1,0,1,0,0,0,0,0,4.147112279088304,0,1399,0
22,1,0,1,0,0,0,0,0,2.94770277922009,0,21,1
45,3,0,0,0,0,0,0,0,3.3087461566985974,0,2371,0
30,2,0,1,0,0,0,0,0,2.321928094887362,0,28,1
27,1,0,1,0,0,0,0,0,3.378783493486176,0,23,1
31,1,0,1,0,0,0,0,0,3.2722286552440396,0,3356,0
27,2,0,1,0,0,0,0,0,3.815182178486503,0,1376,0
36,4,1,1,0,0,0,0,0,2.0,0,25,1
22,2,0,1,0,0,0,0,0,2.321928094887362,0,24,1
22,1,0,1,0,0,0,0,0,3.4399363481897334,0,1655,0
42,1,1,1,0,0,0,0,0,3.571260641468209,0,477,0
15,2,0,1,0,0,1,0,0,2.8918354005033837,0,1612,0
38,3,0,1,0,0,0,0,0,3.7878806147845583,0,2431,0
60,2,1,1,0,0,0,0,0,2.5216406363433186,0,14,1
34,1,0,0,0,0,0,0,0,3.168360595696651,0,873,0
34,3,0,1,0,0,0,0,0,3.354048980069192,0,1569,0
57,3,1,1,0,0,0,0,1,3.1733623324480167,0,244,0
25,2,0,1,0,0,0,0,0,2.5216406363433186,0,7,1
52,3,1,1,0,0,0,0,0,3.288173147776043,0,2468,0
41,3,0,1,0,0,0,0,0,2.9369954846592745,0,1101,0
13,2,0,1,0,0,1,0,0,3.2028390108538303,0,4703,0
28,1,0,1,0,0,0,0,0,2.506584303166987,0,991,0
16,2,0,1,0,0,1,0,0,3.5792769691944493,0,4813,0
26,3,0,1,0,0,0,0,0,3.8391192982464766,0,1978,0
26,2,0,0,0,0,0,0,1,2.5216406363433186,0,21,1
16,1,0,1,0,0,0,0,0,3.7158404537485925,0,835,0
23,2,0,1,0,0,0,0,0,2.8073549220576046,0,19,1
38,2,0,1,0,0,0,0,0,2.2516291673878226,0,3,1
33,2,0,1,0,0,1,0,0,2.669170359796064,0,851,0
39,1,0,1,0,0,0,0,0,2.519155010627406,0,2273,0
18,2,0,1,0,0,0,0,0,3.24910797970845,0,539,0
25,2,0,1,0,0,0,0,0,3.930275744407753,0,506,0
28,1,0,1,0,0,0,0,0,3.354937041944721,0,458,0
28,1,0,1,0,0,0,0,0,3.3838524291136554,0,1337,0
52,2,1,1,0,0,0,0,0,1.9219280948873623,0,2,1
36,3,0,1,0,0,0,0,0,3.3696372586636842,0,2278,0
17,2,0,1,0,0,1,0,0,3.662356750425736,0,4831,0
45,2,0,1,0,0,0,0,0,3.2836232742860396,0,1977,0
22,1,1,1,0,0,0,0,0,3.489033392800559,0,1190,0
26,1,0,1,0,0,0,0,0,4.063530706160265,0,1495,0
37,3,0,1,0,0,0,0,0,3.4821881522823523,0,609,0
26,2,0,1,0,0,0,0,0,3.1444723321150225,0,277,0
52,2,0,1,0,0,0,0,0,2.584962500721156,0,13,1
32,2,1,1,0,0,0,0,0,3.010244590966119,0,1817,0
34,1,0,1,0,0,0,0,0,3.7993743381280147,0,2873,0
53,3,1,1,0,0,0,0,0,2.982685470929252,0,2255,0
36,2,0,1,0,0,0,0,0,2.584962500721156,0,5,1
53,2,0,1,0,0,0,0,0,2.98256747791673,0,128,0
17,1,0,1,0,0,0,0,0,3.641120355429258,0,1842,0
17,2,0,1,0,0,0,0,0,3.1164045281744874,0,743,0
28,1,0,1,0,0,0,0,0,2.923816347681138,0,1113,0
33,2,0,1,0,0,0,0,0,3.559384504848607,0,378,0
34,2,0,1,0,0,0,0,0,2.9015180176323185,0,1287,0
30,2,0,1,0,0,0,0,0,3.176558500824822,0,915,0
20,1,0,1,0,0,0,1,0,1.950212064914747,0,9,1
40,4,0,1,0,0,0,0,0,2.2516291673878226,0,24,1
30,2,0,0,0,0,0,0,1,2.5216406363433186,0,6,1
42,1,1,1,0,0,0,0,0,3.889256122047162,0,2593,0
27,1,0,1,0,0,0,0,0,3.3901324725258224,0,2148,0
16,2,0,1,0,0,0,0,0,3.056072590841688,0,844,0
15,2,0,1,0,0,0,0,0,3.5009399699194788,0,1296,0
37,2,0,1,0,0,0,0,0,3.7746738096672807,0,144,0
43,2,0,1,0,0,0,0,0,3.262748168044353,0,2455,0
27,1,0,1,0,0,0,0,1,3.82945025221677,0,2961,0
33,2,0,1,0,0,0,0,0,3.149469869121735,0,291,0
37,1,0,1,0,0,0,0,0,3.7785734634259,0,1346,0
35,2,0,1,0,0,0,0,0,2.128085278891395,0,14,1
46,2,0,1,0,0,0,0,0,3.4578537260964772,0,1946,0
29,2,0,1,0,0,0,0,0,2.5216406363433186,0,2,1
33,1,0,1,0,0,0,0,0,2.950553653462134,0,1571,0
53,2,0,1,0,0,0,0,0,3.067459506415939,0,1325,0
30,2,0,0,0,0,0,1,1,2.321928094887362,0,11,1
21,2,0,1,0,0,0,0,0,3.220575060513069,0,770,0
29,2,0,1,0,0,0,0,0,2.5216406363433186,0,27,1
27,2,1,1,0,0,0,0,0,3.6354397765048727,0,2183,0
51,1,1,1,0,0,0,0,0,3.656322546474218,0,2063,0
36,3,1,1,0,0,0,0,0,3.977657313288096,0,1794,0
44,2,0,1,0,0,0,0,0,2.8073549220576046,0,13,1
23,1,0,1,0,0,0,0,0,2.5956578291870716,0,3186,0
18,1,0,1,0,0,0,0,0,2.2516291673878226,0,16,1
19,2,0,1,0,0,0,0,0,3.969177075163075,0,464,0
29,2,0,1,0,0,0,0,0,3.821965297443619,0,1346,0
36,3,1,1,0,0,0,0,0,2.9237483066215115,0,1650,0
34,2,0,1,0,0,0,0,0,3.2111937240935813,0,1661,0
27,1,0,1,0,0,0,0,0,3.195479530619859,0,144,0
36,1,1,1,0,0,0,0,0,3.2338810856015834,0,980,0
37,2,1,1,1,0,0,0,0,2.5216406363433186,0,8,1
23,2,1,1,0,0,0,0,0,3.520647858942116,0,2143,0
29,1,0,1,0,0,0,0,0,2.886812753952581,0,2524,0
26,2,1,1,0,0,0,0,0,3.1678465589154765,0,389,0
30,3,0,1,0,0,0,0,0,2.6875764664428083,0,391,0
42,1,0,1,0,0,0,0,0,2.8867350284438738,0,2756,0
29,2,1,1,0,0,0,0,0,3.935586516085829,0,538,0
23,1,0,1,0,0,0,0,0,3.3219011996944645,0,3473,0
21,1,0,1,0,0,0,0,0,3.582042340893879,0,139,0
18,3,0,1,0,0,0,0,0,3.7750714121662794,0,1443,0
23,3,0,1,0,0,0,0,1,3.964449221667777,0,1440,0
44,1,1,1,0,0,0,0,0,2.9294412611987553,0,1422,0
50,2,0,1,0,0,0,0,0,2.7152458340685226,0,1759,0
21,2,0,1,0,0,0,0,0,2.8390381136213962,0,1442,0
17,1,0,1,0,0,0,0,0,3.18700103829916,0,1076,0
30,2,0,0,0,0,0,1,1,1.9219280948873623,0,19,1
22,3,0,1,0,0,0,0,0,3.2837798647298957,0,1070,0
43,3,1,1,0,0,0,0,1,3.5079996079527143,0,1983,0
28,2,1,1,0,0,0,0,0,3.121928094887362,0,26,1
27,2,0,1,0,0,0,0,0,3.2092101646567093,0,1839,0
36,2,1,1,0,0,0,0,0,3.5356249589549433,0,1202,0
20,1,1,1,0,0,1,0,0,3.404716592780334,0,1570,0
27,2,0,1,0,0,0,0,0,3.3788505412197574,0,990,0
51,2,1,1,0,0,0,0,0,3.188721875540867,0,14,1
32,2,0,1,0,0,0,0,0,3.4500715924334355,0,365,0
56,3,0,1,0,0,0,0,0,2.835115232501396,0,965,0
31,2,0,1,0,0,0,0,1,2.7241935957181767,0,1277,0
36,2,1,1,0,0,0,0,0,3.686106095971945,0,462,0
21,2,0,1,0,0,0,0,0,2.866698778680559,0,359,0
18,3,0,1,0,0,0,0,0,4.123440362428392,0,554,0
21,2,0,1,0,0,0,0,0,2.8022687126887025,0,1757,0
26,2,0,1,0,0,0,0,0,2.8073549220576046,0,21,1
30,1,1,1,0,0,0,0,0,3.412682881264833,0,2350,0
94,2,1,1,0,0,0,0,0,2.321928094887362,0,13,1
33,1,0,1,0,0,0,0,0,3.3457393303594865,0,1664,0
48,3,0,1,0,0,0,0,0,3.567558496777189,0,2946,0
20,1,0,1,0,0,0,0,0,2.8073549220576046,0,7,1
30,1,0,1,0,0,0,0,0,3.635302381427291,0,3852,0
58,1,0,1,0,0,0,0,0,3.304065537259798,0,1305,0
37,3,0,1,0,0,0,0,0,3.90839409009862,0,1901,0
26,2,0,1,0,0,0,0,0,4.163083818763569,0,547,0
22,1,0,1,0,0,0,0,0,3.7445169959768605,0,815,0
52,2,0,1,0,0,0,0,0,3.6459853347992803,0,2511,0
45,3,0,1,1,0,0,0,0,2.584962500721156,0,19,1
36,2,0,1,0,0,0,0,0,3.5157845878164493,0,2028,0
53,3,0,1,0,0,0,0,0,3.3952126692076274,0,1642,0
17,2,0,1,0,0,0,0,0,3.638161027948908,0,1592,0
21,1,0,1,0,0,0,0,1,3.4288591233307604,0,869,0
20,2,1,1,0,0,1,0,0,2.868136124536378,0,4925,0
33,1,0,0,0,0,0,0,1,3.0269868333592873,0,6,1
21,2,0,1,0,0,1,0,0,2.951833481830356,0,629,0
15,2,1,1,0,0,0,0,0,3.3853797276469946,0,782,0
23,2,0,1,0,0,0,0,0,2.2516291673878226,0,25,1
16,1,0,1,0,0,0,0,0,3.3910047464646023,0,169,0
54,2,1,1,1,0,0,0,0,3.0,0,11,1
28,2,1,1,0,0,0,0,0,3.968728821674709,0,879,0
14,1,0,1,0,0,1,0,0,3.6876300064917436,0,737,0
65,2,1,1,0,0,0,0,0,2.75,0,1,1
30,1,0,1,0,0,0,0,0,3.4843952625885435,0,994,0
23,1,1,1,1,0,0,0,0,3.0,0,6,1
22,3,1,1,0,0,0,0,0,3.6641423327193765,0,1624,0
26,3,0,1,0,0,0,0,0,3.338522362095912,0,2082,0
12,2,0,1,0,0,0,0,0,3.6235942561854406,0,3190,0
27,1,0,1,0,0,0,0,0,3.2193890054821903,0,195,0
43,2,1,1,1,0,0,0,0,2.8073549220576046,0,13,1
31,3,0,1,0,0,0,0,0,3.8144096092490547,0,1171,0
28,2,1,1,0,0,0,0,0,3.670031177246223,0,686,0
27,1,0,1,0,0,0,0,0,3.5486360125516567,0,1243,0
23,1,1,1,0,0,0,0,0,2.351914782586479,0,2601,0
19,2,0,1,0,0,0,0,0,2.8196227715551143,0,1064,0
35,1,0,1,0,0,0,0,0,3.5389482000542083,0,1890,0
27,2,0,1,0,0,0,0,0,1.8423709931771088,0,13,1
17,1,0,1,0,0,0,0,0,3.279879424103778,0,3982,0
